demand_id,t_min_car,routable_car,t_min_foot,routable_foot,t_min_bike,routable_bike,department
129567,2.663310755625164,True,25.21774782584077,True,9.456655434690287,True,Lambayeque
129568,9.898509008119166,True,87.94825444711533,True,32.980595417668255,True,Lambayeque
129569,0.5395685797731044,True,8.863395180610649,True,3.323773192728994,True,Lambayeque
129570,2.109302503388925,True,19.63911276918519,True,7.364667288444445,True,Lambayeque
129571,13.051084323510526,True,197.92237436272882,True,74.22089038602329,True,Lambayeque
129572,16.906796376515523,True,228.96294432958547,True,85.86110412359444,True,Lambayeque
129573,24.363995761995124,True,261.03634705701785,True,97.8886301463816,True,Lambayeque
129574,27.51674056802801,True,283.40217261255657,True,106.27581472970884,True,Lambayeque
129575,16.570535861434056,True,204.37244330483904,True,76.63966623931468,True,Lambayeque
129576,25.68303213011956,True,302.0023843293416,True,113.25089412350312,True,Lambayeque
129577,16.570535861434056,True,204.37244330483904,True,76.63966623931468,True,Lambayeque
129578,12.69963761778919,True,135.9420245398699,True,50.97825920245122,True,Lambayeque
129579,12.575016008112863,True,153.77973593818663,True,57.667400976820005,True,Lambayeque
129581,16.449896418242805,True,224.75065966904037,True,83.664526144212,True,Lambayeque
129582,2.972044745546647,True,20.583832439669994,True,7.374804783082465,True,Lambayeque
129583,3.8798980055176986,True,29.234801330114994,True,10.96305049879312,True,Lambayeque
129584,13.707965663686123,True,115.65647208223544,True,43.371177030838275,True,Lambayeque
129585,14.669499874290274,True,178.21125288771276,True,66.82921983289229,True,Lambayeque
129586,14.842359236134348,True,186.29552868129753,True,70.09415285685435,True,Lambayeque
129587,16.176308890936262,True,193.96141640215882,True,72.96886075217735,True,Lambayeque
129588,12.052702762695189,True,157.55775619732503,True,59.317488175364666,True,Lambayeque
129589,16.309483731166793,True,197.98087775562314,True,73.62585792668052,True,Lambayeque
129590,14.728777056513135,True,209.55064337789898,True,77.96452003503398,True,Lambayeque
129591,16.6058408728129,True,196.05729764909924,True,73.75481621977997,True,Lambayeque
129592,15.546217627005486,True,211.82858802488892,True,79.66905011070108,True,Lambayeque
129593,15.830529304764477,True,208.84559454035838,True,77.70012672095628,True,Lambayeque
129594,14.062354207889491,True,179.47385002662907,True,67.53602336135367,True,Lambayeque
129595,12.714087416462725,True,185.34361388657663,True,68.88688397578811,True,Lambayeque
129596,14.643380118292269,True,163.04678315382395,True,61.37587328405174,True,Lambayeque
129597,18.295206006897462,True,192.56743130460129,True,72.21278673922546,True,Lambayeque
129598,10.970626543044668,True,169.44916187994622,True,62.926464473301714,True,Lambayeque
129599,14.889231011049361,True,174.50355037570898,True,65.67216099225861,True,Lambayeque
129600,13.990516817762888,True,160.40762053793014,True,60.38618730309151,True,Lambayeque
129601,11.179486633619803,True,155.88329370984303,True,57.839263909513015,True,Lambayeque
129602,11.204709933603032,True,142.60062921872245,True,53.708565558388685,True,Lambayeque
129603,10.835351594921281,True,150.26477841790003,True,55.7323206750344,True,Lambayeque
129604,12.781345922707086,True,147.14858775340528,True,55.414050008894726,True,Lambayeque
129605,15.946303544484731,True,165.42663858552714,True,62.034989469572714,True,Lambayeque
129606,12.891282365565594,True,154.10534431358622,True,58.022833718962566,True,Lambayeque
129607,12.999147360982127,True,154.70459428812248,True,58.24755245941367,True,Lambayeque
129608,11.647763687723085,True,142.48631513047988,True,53.665697775297744,True,Lambayeque
129609,10.926025333725875,True,144.46991747177142,True,54.40954865328204,True,Lambayeque
129610,11.322188500810377,True,151.8669609385042,True,56.333139120260974,True,Lambayeque
129611,9.116225722132297,True,139.6116121680705,True,51.7373833313483,True,Lambayeque
129612,9.893076720877001,True,130.32883183246545,True,49.10664153854229,True,Lambayeque
129613,11.637611621696221,True,152.71009901979195,True,56.649315900743794,True,Lambayeque
129614,11.118734304708626,True,143.05676775371606,True,53.87961750901127,True,Lambayeque
129615,10.80802423733259,True,156.01944157393316,True,57.8903193585468,True,Lambayeque
129616,11.346401170730571,True,144.9649407715265,True,54.59518239069019,True,Lambayeque
129617,8.67865251353975,True,137.49588812723354,True,50.94398681603446,True,Lambayeque
129618,11.835112410859102,True,145.39978953100228,True,54.758250675493656,True,Lambayeque
129619,9.830265057688033,True,145.1574276540825,True,53.817064138602795,True,Lambayeque
129620,10.72697555249673,True,156.20836174760873,True,57.96116442367512,True,Lambayeque
129621,10.213623490512528,True,149.4169657965769,True,55.41439094203819,True,Lambayeque
129622,15.258361290776008,True,141.8061008154715,True,53.17728780580182,True,Lambayeque
129623,10.014344271770558,True,149.16100952062698,True,55.31840733855701,True,Lambayeque
129624,11.067178429725079,True,120.77628449647904,True,45.52443628754744,True,Lambayeque
129625,8.843099251816387,True,134.18891869995315,True,49.703873280804274,True,Lambayeque
129626,9.284272733342984,True,131.0574045639083,True,48.52955547978745,True,Lambayeque
129627,8.444588973697488,True,129.7610267208543,True,48.043413788642205,True,Lambayeque
129628,11.57026755758372,True,156.9782641836261,True,58.24987783718168,True,Lambayeque
129629,14.456478564892613,True,137.2048835958841,True,51.685160949824315,True,Lambayeque
129630,8.17778219716922,True,124.91023491849849,True,46.22436686275878,True,Lambayeque
129631,13.618891405682547,True,128.21325347082225,True,48.3132996529261,True,Lambayeque
129632,13.682646328303122,True,182.4809908658878,True,67.81340034302977,True,Lambayeque
129633,8.506042848904187,True,127.51091131254216,True,47.19962051052514,True,Lambayeque
129634,6.329660860209555,True,102.9186394544152,True,37.97751856372758,True,Lambayeque
129635,7.911478531479238,True,119.56757548165679,True,44.22086957394315,True,Lambayeque
129636,13.844779228865333,True,130.0410680865671,True,48.998730133830435,True,Lambayeque
129637,14.882471625286314,True,127.15717560196727,True,47.917270452105484,True,Lambayeque
129638,10.386267538561617,True,135.28521934201615,True,50.114986021577884,True,Lambayeque
129639,14.61724644003878,True,190.7885474146492,True,70.9287340488153,True,Lambayeque
129640,6.842064550473355,True,113.62638669829077,True,41.99292378018091,True,Lambayeque
129641,23.612634350572396,True,301.75552390477804,True,113.15832146429184,True,Lambayeque
129642,8.18006470575208,True,121.4616703338413,True,44.93115514351235,True,Lambayeque
129643,11.690240326514385,True,132.44602832240093,True,49.05028938922221,True,Lambayeque
129644,11.183555426516486,True,128.1749970966196,True,47.44865267955421,True,Lambayeque
129645,8.47757731841725,True,97.88933145089868,True,36.94182889545479,True,Lambayeque
129646,8.899154370945894,True,98.92043060581055,True,37.32849107854676,True,Lambayeque
129648,13.81823934287277,True,123.0855424990641,True,45.540107205470854,True,Lambayeque
129649,17.1904173877691,True,208.25356955222063,True,77.47811735040467,True,Lambayeque
129650,10.616351921794472,True,75.86963468137715,True,28.684442606884243,True,Lambayeque
129651,7.979851548787792,True,103.91172524925827,True,38.966896968471886,True,Lambayeque
129652,18.19352739069045,True,208.5368608281323,True,78.20132281054957,True,Lambayeque
129653,12.09538828090396,True,129.48291977045076,True,47.93912368224093,True,Lambayeque
129654,6.074213859846251,True,89.37565263460468,True,32.898898506298615,True,Lambayeque
129655,12.417415577019238,True,133.61266556311836,True,49.48777835449129,True,Lambayeque
129656,12.567798009542905,True,134.14654526718675,True,49.687983243516946,True,Lambayeque
129657,11.974512941076577,True,127.24409950743635,True,47.09956608361051,True,Lambayeque
129658,8.116231159171349,True,102.92426741301679,True,37.97962904820312,True,Lambayeque
129659,12.76789986328836,True,134.77157695119683,True,49.922370125020706,True,Lambayeque
129660,4.211874261684808,True,44.99060252331625,True,17.104805547611374,True,Lambayeque
129661,6.076613892698645,True,92.72714450048309,True,34.15570795600304,True,Lambayeque
129662,5.865136327087167,True,92.79909785252144,True,34.1826904630174,True,Lambayeque
129663,8.684467463794897,True,112.27922130754251,True,42.10470799032848,True,Lambayeque
129664,19.452909822459947,True,270.0824217963145,True,101.28090817361782,True,Lambayeque
129665,6.153753064800338,True,56.030718241950915,True,21.011519340731596,True,Lambayeque
129666,8.217742473998916,True,98.34220182700102,True,36.26135445344724,True,Lambayeque
129667,7.899557727334117,True,93.1410751117801,True,34.92790316691755,True,Lambayeque
129668,7.651791942468306,True,102.69357418303,True,38.51009031863628,True,Lambayeque
129669,18.17315961852911,True,195.11783841577474,True,73.16918940591555,True,Lambayeque
129670,18.03374064211379,True,305.2207014114079,True,114.45776302927787,True,Lambayeque
