demand_id,facility_id,distance_m,straight_line_m,detour_factor
129898,23218,5396.547704472998,4932.368262995944,1.0941088371197794
129900,21545,8639.927915202428,7793.8645685403735,1.1085550485541096
129901,23939,9978.0765391061,6317.220136824583,1.57950432674358
129903,23939,7928.962791609976,6585.458691418281,1.2040107095261956
129904,21545,15830.658258705023,13146.96184336296,1.2041305396118485
129905,21545,15192.278952167357,12459.141548918551,1.2193680353110716
129906,23939,3044.2675489777603,2726.989355648079,1.1163474263926048
129908,21545,20026.644619218376,14921.55348666692,1.3421286622142314
129909,23939,3044.2675489777603,2917.744523151752,1.0433632981990273
129911,23939,5642.621590906944,4867.10180863923,1.1593391329704974
129912,21545,22353.021896223738,17485.300366109863,1.2783893572425287
129913,21545,23516.12235141673,17361.986051001095,1.3544603873276804
129914,23939,12483.429903273096,11483.011111258422,1.0871216427748487
129915,23939,4310.326550413153,4465.720605425881,0.9652029160033158
129916,21545,15810.858459568935,12684.772975622234,1.2464439442435788
129919,21545,15605.697836546382,13025.051723463012,1.1981294330244123
129922,23939,8163.71426138439,7110.484790575536,1.1481234405008274
129923,21545,22708.965252781007,16464.36939789611,1.3792793822812832
129924,21545,15620.527576119133,13492.915281672138,1.1576836621317115
129925,23939,28487.24476672062,24731.515119012067,1.15186007123443
129926,23939,9090.79803581212,7843.737223703754,1.1589880915872286
129927,23939,16542.67637836506,14015.206478147167,1.1803376856529928
129928,23939,13565.884612874977,10638.658026009074,1.2751499841154315
129931,23939,22697.36589982404,19829.31279313343,1.1446370399524772
129932,23939,19791.35302920322,17570.260890354024,1.1264120181657953
129933,23939,20129.00418969477,15955.139813844662,1.2615999874992223
129934,23939,32584.460538278872,28475.029987510174,1.1443169876404413
129935,23939,31911.17427135007,25694.77538321962,1.2419324082587688
129936,23939,24259.605641930804,20706.082315685613,1.1716173669199252
129937,23939,18685.62763258523,16840.9386920503,1.1095359928722803
129938,23939,20602.27649725245,16495.103181144088,1.248993490431958
129940,23939,18608.85707468914,16233.862512525524,1.1462987973645302
129941,23939,24754.08225190276,17191.60342242864,1.4398937460137022
129942,23939,27642.019610872772,25138.431483768716,1.0995920580295777
129943,23939,28214.623480581322,24962.121372263588,1.1302975039586067
129944,23939,27173.054513422325,23831.323646531248,1.1402243079929586
129945,23939,26757.800265202077,26356.833395063895,1.015213013799043
129946,23939,28107.066008433652,23290.91920120054,1.2067821697215309
129947,23939,24259.605641930804,20608.880266700726,1.177143315308053
129948,23939,19546.825882115707,17611.16654297051,1.10991090990039
129949,23939,19587.266160014286,15475.29094611227,1.2657123040995253
129950,23939,16069.341475563248,14445.967194149825,1.1123756034882066
129951,23939,18386.287879576634,16488.882003707247,1.1150718329746545
129952,23939,24221.596929814492,21223.125564734102,1.1412832127828934
129953,23939,21554.220553726558,17469.689293231928,1.2338067490460205
129954,23939,16498.12312870334,14323.88708023733,1.1517909235312114
129955,23939,16471.736537108383,14900.24768700673,1.1054672971290282
129956,23939,13462.591609225063,13467.078752095873,0.9996668065173294
129957,23939,14801.741528548444,13986.8200310221,1.0582635292167117
129958,23939,16945.0649758711,13592.347491370434,1.2466621373996842
129959,23939,14763.757934923948,13137.811712687371,1.1237608102319183
129960,23939,16512.46393829483,13799.154840681842,1.1966286434886413
129961,23939,24221.596929814492,20852.27752879446,1.161580402733822
129962,23939,16759.660314844972,14482.587074484796,1.1572283479912155
129963,23939,19062.625905729168,15784.196732598315,1.2077032635027969
129964,23939,26181.237731599565,19701.395564908897,1.3289026985597014
129965,23939,10914.43078101959,9992.984495246623,1.092209318068218
129966,23939,23315.368553439304,20576.92078747492,1.1330834576391657
129967,23939,22592.60160205389,19532.376020660926,1.1566745171276613
129970,23939,18996.215605812475,16417.955564675693,1.1570390436848348
129971,23939,9412.39907576095,8587.406473504847,1.0960700538400614
129972,23939,16670.657726406054,14385.92966480978,1.1588168519400643
129973,23939,28030.819327526257,22831.82949689718,1.2277079824608719
129974,23939,28295.87392567011,27261.042847292698,1.037960069399186
129976,23939,51560.307258586756,41929.8823505529,1.229679273304874
129977,23939,30293.371672001198,27879.172770182326,1.0865950694348052
129978,23939,51873.09421541553,41665.58629610615,1.2449865422933775
129979,23939,18596.332178867186,16234.806097043576,1.1454606890718364
129980,23939,18230.844694361644,16102.49943950593,1.132174838002728
129983,23939,19994.697827069147,17381.49754218884,1.1503437939416599
129984,23939,16246.51018762781,14002.902652092798,1.1602244614047712
129985,23939,15868.853306388473,14188.068615733793,1.1184646576060946
129986,23939,11211.471298516652,10482.986880994873,1.0694920661250167
129988,23939,10314.107458174587,8580.945546746574,1.2019779640817245
129990,23939,21956.16840069537,8687.968732250703,2.5271923826327365
129991,23939,11211.471298516652,10677.34306271608,1.050024452025493
129992,23939,23299.954257245903,20064.075001389207,1.1612772707255454
129993,23939,10502.115064831874,7957.670468283439,1.3197474193848218
129994,23939,13622.46716259488,11023.801979703923,1.235732208150636
129995,23939,20221.210249721946,18133.082914608683,1.1151556712637645
129996,23939,9644.902785194812,8583.583467216884,1.1236452493333822
129998,23939,10056.740804500774,9897.909481811066,1.0160469564792025
129999,23939,18376.38120154258,16243.439285805638,1.1313109790486806
130000,23939,20221.210249721946,18074.677140872398,1.1187591397688414
130001,23939,20813.656679561882,16782.409407090432,1.2402067054071677
130002,23939,27087.476752772913,19230.036714302412,1.4086024460175106
130003,23939,23488.702489102296,20288.769162273304,1.1577194408017233
130004,23939,23792.626466628855,19370.93790652765,1.228264040772707
130005,23939,17751.048218797627,15353.229619349913,1.1561768213526686
130006,23939,20133.13266443345,17576.96171214598,1.145427349399135
130007,23939,20399.539305352107,18280.9666350567,1.1158895321340778
130008,23939,18904.828351195538,16083.539600601709,1.175414667458417
130009,23939,24602.063399919723,20963.21532742714,1.1735825356777074
130010,23939,19365.51066907228,15706.790682336814,1.2329387371826317
130011,23939,23792.626466628855,20388.180974650462,1.16698132590697
130012,23939,20169.331068613643,16218.679004980537,1.243586549953909
130013,23939,24581.797913374823,21322.842256643573,1.152838707781363
130014,23939,18238.717234270913,16877.338419689117,1.080663122391005
130015,23939,17656.192774986914,16976.827823800224,1.0400171903866675
130016,23939,18143.127849411856,15007.631740122302,1.2089267756288908
130017,23939,24799.49629836388,20880.32611552314,1.1876967898469313
130018,23939,26409.722687749494,22843.93805445366,1.1560932543590332
130019,23939,24641.41267076418,22673.30407312448,1.0868029022718648
130020,23939,22507.403890492005,19215.22937173556,1.171331523296778
130021,23939,24602.063399919723,21760.44454222895,1.1305864341225311
130022,23939,24565.745950265667,21137.870381580447,1.1621674987501236
130023,23939,18855.893820148336,17735.033075352327,1.0632003752140589
130024,23939,18031.577088285085,17734.090047455695,1.0167748691944907
130025,23939,25129.081731851682,20213.17669983779,1.2432029910495634
130026,23939,24565.745950265667,21415.154907536988,1.1471196942694
130027,23939,23681.892074589836,17742.452470424516,1.3347586594393288
130028,23939,25289.191449845956,24043.802244340368,1.0517966831056738
130029,23939,24565.745950265667,22054.75473880182,1.1138526019083839
130030,23939,23977.194944302777,22521.705714769218,1.0646260655372601
130031,23939,20552.135049038625,18981.709934477036,1.082733595655109
130033,23939,20244.63438338991,19674.392484417232,1.0289839647869345
130034,23939,24048.9235950055,21076.5787799651,1.1410259628031207
130035,23939,24090.208664965034,20030.959385561353,1.2026487699001405
130036,23939,20250.195830959638,18261.400299323508,1.1089070662182354
130037,23939,22828.889944232702,18784.935982621984,1.215276430292432
130038,23939,24065.41865860042,21609.219665440545,1.11366440025079
130039,23939,26782.163266890333,23760.968211064253,1.1271494927727426
130040,23939,33751.390808960685,29672.966420554592,1.1374457925979706
130041,23939,22851.71068621812,21906.664678336037,1.0431396573489646
130042,23939,21720.48447198417,20396.861038554518,1.0648934868422997
130043,23939,18789.70999024779,18330.737835850512,1.0250383895349613
130044,23939,22661.45670941773,18077.614093342236,1.2535645795074066
130045,23939,20282.0904053378,17990.772854901374,1.1273607070088811
130046,23939,26191.120902888888,21962.0067199314,1.1925650163434016
130047,23939,26059.19356145944,26344.736839640766,0.98916127802227
130048,23939,26280.412418858174,21944.214207763656,1.1976009790116071
130049,23939,26140.171034642648,22145.156157303103,1.1804012962907944
130050,23939,45617.33913511527,36457.036208225814,1.2512629626437546
130051,23939,24980.601511932073,21292.566042049533,1.1732076567286085
130052,23939,26102.16627503328,21983.03661470318,1.1873776463427739
130053,23939,25648.03424797981,21859.11411564921,1.1733336544328696
130054,23939,21192.74666518825,18341.21813642619,1.15547105473321
130055,23939,21335.650500206888,19717.13815512251,1.0820865752601063
130056,23939,26760.007495755028,25850.556045711703,1.03518111751388
130057,23939,27747.602528206993,19663.933316301165,1.4110911627840277
130058,23939,23558.544463121925,20742.32662571109,1.1357715500401
130059,23939,19743.408319387734,19460.215413783295,1.0145524034335127
130060,23939,24540.74259259807,23064.605808934004,1.0640000872285573
130061,23939,26969.343197011913,23973.11136156979,1.1249830191105377
130062,23939,33751.390808960685,29175.3578899574,1.1568458195530285
130063,23939,35928.186261033494,30481.073041126714,1.178704772386367
130065,23939,28656.12254866014,24088.61413509042,1.189612751815229
130066,23939,30982.831245837693,25900.653469048077,1.1962181295102436
130067,23939,25060.839167051527,23893.96767079548,1.0488354011494818
130068,23939,23375.16187091145,19617.097926633396,1.1915708408212546
130069,23939,29811.983597549002,24243.94760314127,1.2296670528064615
130070,23939,27424.76030598113,23603.947740972595,1.1618717600520794
130072,23939,28889.05216287291,25573.99982274067,1.1296258842226339
130073,23939,27119.645187049024,24967.005370174225,1.0862193837410055
130074,23939,25796.800215442243,24299.939701495845,1.0615993509586468
130076,23939,25270.172798548432,20576.849079681055,1.22808758040131
130077,23939,37743.17380570287,31752.66860324583,1.1886614721209503
130078,23939,25175.05859486932,20780.138280342904,1.2114962015764743
130079,23939,23866.067806961837,20727.579074814545,1.151416078106332
130081,23939,24870.17630233919,21241.670977292702,1.170820145407833
130082,23939,26371.895034190173,21446.8576709858,1.229639112580449
130083,23939,22478.15823344167,21942.32572816708,1.0244200415176021
130084,23939,29841.529196144867,23117.133929295953,1.2908836055289363
130086,23939,26358.32407433074,24020.612342793385,1.0973210715104318
130087,23939,30863.266735809575,25113.685103290063,1.2289421727186616
130088,23939,26901.29643394055,24603.36211014893,1.0933991994063168
130089,23939,26179.59647929821,24676.64487168928,1.060905832840072
130090,23939,27413.902993883694,25281.565093022855,1.0843435876305505
130091,23939,35768.88705818707,27964.804882054817,1.279068000261292
130092,23939,46423.599339730754,37917.360804621196,1.22433625006076
130093,23939,44834.45684659097,36715.67540049224,1.2211257550770775
130094,23939,51510.10681626433,40272.91124292897,1.2790261549643587
130095,23939,41488.15110269249,34381.50552702331,1.2066996621216448
130096,23939,28836.459264515415,24890.047075172348,1.1585538258495134
130097,23939,31196.613034998667,26109.12650457861,1.1948547198439554
130098,23939,30469.17967516792,25165.368399838495,1.2107583402340918
130099,23939,25831.45402101401,25191.165972302853,1.0254171660579403
130100,23939,31532.295622367572,25431.449621860018,1.2398937571873005
130101,23939,28953.376438970383,25637.467413003844,1.129338400418001
130102,23939,23793.04528774626,23146.69567572509,1.0279240553846754
130103,23939,26260.509468334865,25215.948951467242,1.0414245967454199
130104,23939,25527.003394110765,21503.9340568378,1.187085271310796
130106,23939,20698.989830335926,20088.434889940567,1.0303933553679236
130107,23939,23934.330507872823,20491.10126106553,1.168035343876303
130109,23939,21031.8586673375,20552.341739565738,1.023331498368803
130110,23939,26017.97818821976,22176.00882047596,1.1732489105161414
130111,23939,31543.882080502557,25202.836717815528,1.251600462030714
130112,23939,30560.710839612893,25589.216834812658,1.1942808190220502
130113,23939,31958.811086903843,26988.791946186455,1.1841512265768404
130114,23939,26253.2673845887,25860.025303225935,1.0152065621263606
130115,23939,26394.370622734477,25927.718335935668,1.0179982010276636
130116,23939,14327.049202326669,13659.297395046993,1.0488862485358734
130117,23939,27413.902993883694,25481.4658869176,1.0758369677608786
130118,23939,45168.886891302216,36963.520767294714,1.2219855131134478
130119,23939,26900.871664202576,26128.571640870614,1.0295576824461357
130120,23939,29952.002137454998,25463.002978087417,1.1762949626652701
130121,23939,30730.95676488489,26432.739624769965,1.1626095970803985
130122,23939,24390.028089771946,23019.27890580326,1.0595478767852764
130123,23939,25705.15599597414,21697.589158330815,1.1847010194726917
130124,23939,29417.86632064134,26202.705688526225,1.1227033830144872
130125,23939,29048.727949904816,27121.34299005874,1.071065247784837
130127,23939,32357.922759982197,26918.307669929185,1.2020786431581536
130128,23939,28895.154817283605,26754.507577913366,1.0800107134521664
130129,23939,29590.94471497861,27488.798912678994,1.0764728138532824
130130,23939,33594.749860263524,27723.48119264789,1.2117796328252117
130131,23939,31249.171378569663,27103.97403326847,1.152936884466212
130134,23939,26949.274704768093,22667.123890575167,1.1889146075551922
130135,23939,26377.282305734883,21906.796919187396,1.2040684178083536
130136,23939,25943.125970646313,23451.424338992772,1.106249479589629
130137,23939,27553.281183270996,23106.60327109817,1.192441868672872
130138,23939,25951.031368108084,23735.179061525818,1.093357303133816
130139,23939,28337.71766939385,23910.538709342618,1.1851559688331652
130140,23939,28777.005132572503,28306.73421472523,1.016613393628525
130141,23939,47525.021865456576,38962.74529923502,1.2197554741192649
130142,23939,31232.464066354278,29446.10124095745,1.0606655125844682
130143,23939,33981.5480463395,30239.349293590338,1.1237526216723974
130144,23939,51392.773551389546,42565.55517907627,1.2073793783536138
130145,23939,35714.751592683235,31206.993776369687,1.1444470380138594
130146,23939,37422.024690224614,31970.653748797067,1.1705117131560896
130149,23939,44057.071300099116,36164.77700840041,1.2182315209593433
130150,23939,25108.53354597993,23031.8272086317,1.0901668078062836
130151,23939,48125.35209194042,40037.626532948816,1.2020031220466039
130153,23939,34930.71626189636,30392.45445827341,1.1493219907544372
130154,23939,29361.519589671854,28455.341785194178,1.0318456130774425
130155,23939,33189.69197536093,29351.71646903075,1.1307581282471049
130156,23939,33981.5480463395,29557.99617529425,1.1496566900141434
130159,23939,45626.87879157073,37779.00673944151,1.2077310318467425
130160,23939,33008.96775196107,30191.589299474606,1.0933166659277354
130163,23939,37119.57709482434,32289.312085599282,1.1495933080401335
130164,23939,30105.004326343806,26230.478118481285,1.1477108495835093
130165,23939,26396.419379736486,25170.092596233855,1.0487215841107442
130166,23939,30784.257225267276,27087.930017979645,1.1364566138805805
130168,23939,33547.81479201713,31221.381466187126,1.0745141059292826
130169,23939,44254.36291415266,36163.99850141606,1.223713216126248
130170,23939,29719.88868759724,28515.237652853088,1.0422458704153084
130171,23939,28568.58009353138,26395.17275315092,1.0823410917104532
130172,23939,32270.093159557833,26884.341305882594,1.200330437424434
130173,23939,31003.015501530834,26421.17563475494,1.1734154426023666
130177,23939,33172.44983599694,32324.69669151188,1.0262261747596744
130178,23939,40952.75165521855,34562.47461721173,1.1848906106631767
130179,23939,31024.818604400705,28691.253016757935,1.0813336938013751
130180,23939,41147.511784143215,32731.610331458178,1.2571184664445476
130182,23939,31880.904614251926,28666.040979221507,1.1121488536683772
130183,23939,32139.45122081048,31280.15515857446,1.027470965469315
130185,23939,36914.03309826401,30556.44842556982,1.2080603276974469
130186,23939,34673.10941469749,31960.077165685496,1.084888163284064
130189,23939,43032.007285738546,36981.76440456484,1.1636007091221126
130194,23939,34728.6774738937,33699.3255950638,1.0305451774079621
130195,23939,38336.176653095456,34652.29273331446,1.106309961887149
130196,20482,581.4448312056635,473.64085838830897,1.2276069956975137
130197,598,1145.9361761370176,626.0316325609643,1.830476475204987
130198,23939,13343.712608955258,11995.759184897714,1.1123691634085633
130199,34890,12566.367455208805,11854.552291029653,1.0600457230862934
130200,8311,2286.2547334475585,2111.792969968259,1.0826130998446886
130201,23939,17656.192774986914,16831.77571716162,1.048979802944066
130202,23939,12459.557061408967,10561.988949512617,1.1796601114588283
130203,23939,42653.907184654636,34152.00471868263,1.2489429986908236
130204,8311,3240.273698877136,2461.2562734653766,1.3165121136755604
130206,618,13007.79280549763,6229.2268178990635,2.088187376340356
130207,23939,4822.919123418697,4466.307271857928,1.0798448986722813
130208,23939,10478.675963029626,8548.082920211906,1.2258509961634603
130209,23939,10515.982795354017,9497.101203772288,1.1072834299351284
130210,23939,10502.115064831874,8146.111353088682,1.289218206040099
130211,34890,10303.328077816781,9982.48806256299,1.0321402853920785
130212,34890,15850.709451865356,9010.427598366003,1.7591517471090723
130213,23939,21554.220553726558,17700.40946259371,1.2177244034538923
130214,23939,52559.63682724208,40593.94851386613,1.294765322207784
130215,598,1205.0002051064341,1132.3671198565146,1.0641427006986242
130216,5358,632.7292625240706,450.2030336639691,1.4054309171899957
130217,5828,2392.795981336326,2050.7020630141024,1.1668179520039186
130218,23218,1931.747970055352,1627.4946507678505,1.1869458183128005
130219,25380,586.4962095916252,251.25896847470037,2.3342299506840503
130220,8311,3600.524892001147,1677.7923084258389,2.145989628107951
130221,5828,996.1489644838498,712.306699969932,1.398483215903907
130222,618,9332.904154730322,8893.511202888169,1.0494060154440983
130223,21545,2136.9333120911697,1761.8610990783936,1.2128840992113235
130224,8498,723.0034950197658,578.0232027093365,1.2508208868275028
130225,23939,16518.735596981096,13860.792441900705,1.1917598265915532
130226,23939,1222.6912090599772,841.8117349316421,1.4524520843835274
130227,21545,1615.7546706830026,1560.3349120905664,1.0355178610457314
130228,21545,2508.483904523431,2327.4526230376005,1.0777808663832493
130229,25380,290.96094572411386,194.4486545197397,1.4963381795710835
130230,21545,1764.8108467402747,1557.3985201970295,1.1331787104285966
130231,598,1563.1738052546273,1398.7495285348111,1.1175509076968557
130232,618,10417.730360483665,10172.229116354738,1.0241344587622603
130233,8311,1815.91223349333,911.054414615583,1.9931984350896859
130234,23939,16413.791463409267,14752.558517014837,1.1126064298933944
130235,8311,14796.929380154199,11494.512328560726,1.2873037982992865
130236,23939,27670.01968003684,22462.53152622101,1.231829976409249
130237,23939,22599.065451602393,21783.368557700633,1.0374458565368856
130238,23939,23552.582323010694,22994.863619680986,1.0242540557123534
130240,23939,31269.74050770501,26948.63628165513,1.1603459329402654
130242,23939,31300.67199486144,30441.11246197174,1.0282367976519746
130244,598,9989.324933046488,9445.145330218564,1.0576147410974068
130245,23939,10478.675963029626,8081.68604627344,1.2965952776477212
130246,23939,1254.4924581249923,995.122047710313,1.2606418087223243
130247,23939,6174.3342006121975,4828.84543825584,1.2786357069325338
130248,23939,7685.489476052133,6368.733935635534,1.206753108816313
130249,23939,10019.408793299312,7791.92800957686,1.2858702982092123
130250,23939,11893.941783483004,9795.970655117433,1.2141667428607075
130251,23939,18216.483214554577,17512.890231823065,1.0401757204789075
130252,23939,19790.926086009633,18495.1092609769,1.0700626747724489
130253,618,11566.132125828226,10570.055205857421,1.0942357348728724
130254,618,2284.086069456843,1956.7568410678216,1.1672815045380878
130255,618,2224.5038814635886,1875.4351301134284,1.1861268063849524
130256,25380,782.4801741389173,446.8900338532662,1.7509456798399765
130257,5828,1853.2742269991038,1512.772148024719,1.2250848413748168
130258,21545,5225.76757247655,4795.0952492924025,1.0898151758815846
130259,23939,16234.798638336651,14590.12731719478,1.1127249464919742
130260,23939,15445.013309845936,13913.660695476308,1.110061086574255
130261,23939,16140.416024523598,13702.024593961822,1.1779584771462401
130262,23939,17057.09690567748,15110.289739471187,1.1288398303257436
130263,23939,17573.099620818077,15594.595824521677,1.1268711173126595
130264,23939,44980.83145070055,37107.569306586,1.21217401978192
130265,23939,16542.67637836506,13999.019271933428,1.1817025219424764
130266,34890,10029.157180113798,7893.507445277013,1.270557765308073
130267,23939,1617.300422970133,982.8846957829563,1.645463023189925
130268,23939,5307.614935986892,4195.602079604619,1.2650424981405926
130269,23939,1695.2441796639725,1416.059957241137,1.1971556507866807
130270,23939,7601.194536887655,6059.928558090781,1.2543373183400135
130271,23939,12403.072298605923,6824.342127988521,1.8174751596549479
130272,23939,26963.95186397371,22938.570696344977,1.1754852654472554
130273,23939,29503.11016715233,23693.627562526115,1.2451917752693344
130274,23939,27664.39463676492,23176.975786431125,1.1936153746581957
130275,23939,27799.45634556762,22555.103697015777,1.2325129034652018
130276,23939,28804.614412189192,22327.536088526947,1.2900937343906256
130277,21545,2711.248628712929,2673.693443986822,1.0140461819998734
130278,23939,24144.071268721807,22070.807863898557,1.0939369060529274
130279,23939,24448.1947694876,20669.03624763277,1.1828415450327376
130280,23939,6168.663095515008,6148.412732672271,1.0032935919762067
130281,23939,10074.944034619271,8609.071983449687,1.1702706231272797
130282,23939,26503.758218500694,21606.781096501603,1.2266407522771623
130284,23939,28000.32753161111,22484.678195676144,1.245307016979929
130285,598,9938.505466802355,8941.072791885017,1.1115562637877878
130286,23939,16506.33649003888,13434.207951299244,1.2286795432880377
130287,23939,32001.627739655043,27634.476600867078,1.1580327068199634
130288,23939,33556.80399456604,30726.641034955064,1.0921077886903208
130289,34890,38207.914990570505,30829.352247936473,1.2393356397271664
130290,618,4234.536435282958,3776.2448150302994,1.1213617343951208
130291,21545,26901.867949706557,24582.44444387298,1.0943528423761648
130292,21545,27097.342824501036,24228.09959507381,1.118426260308531
130293,21545,19499.936084360594,18295.451134412655,1.065835214507631
130294,21545,18310.375246906526,17187.17405769544,1.065351126685552
130295,23939,51159.5994030867,42584.08097211017,1.2013785019005798
130296,23939,51159.5994030867,42326.15863722324,1.208699325671737
130297,23939,39408.87788214988,32786.784471232626,1.2019744698272417
130298,23939,43852.792749349646,35824.84386043262,1.2240888730790431
130299,8311,5280.810015423568,4673.477814443685,1.1299529440586802
130300,618,5951.575260797718,5307.7332270897305,1.1213026363913567
130301,34890,6716.203612974869,6572.839759309924,1.0218115546574646
130302,598,337.8554564976252,365.1801363910721,0.9251747913687594
130304,21545,531.4942410333463,489.80353358311754,1.0851172043313853
130305,23939,15385.41273727196,13434.241015265072,1.145238701597642
130306,21545,1669.9288048721737,1487.7517643648766,1.1224512347226614
130307,23218,4018.2038455443603,3771.1554971145715,1.0655099872224343
130308,598,1123.8657707344723,889.7272298355623,1.2631576656838783
130309,23939,895.7718047598938,766.3284687010698,1.1689136464918641
130310,5358,572.4610075163837,464.7905051516905,1.231653833654699
130311,23939,415.958252249142,335.38599490555396,1.240237393831181
130312,598,396.2847045064772,291.50205218029987,1.359457683204807
130313,23939,1106.1938513397808,964.9187097989968,1.1464114438927329
130314,25380,771.5382069481847,515.7816605743184,1.4958620399358202
130315,598,814.099343118877,572.4805510371348,1.4220558962990328
130316,598,1141.2647243595743,682.266215305053,1.672755734869995
130317,23939,26735.66045536543,24088.211414619895,1.1099064183378395
130318,21545,23813.37140750008,21638.688232706398,1.1004997692746779
130319,5828,1494.474493134809,1442.4730236827677,1.0360502197256187
130320,5828,2430.418587205431,2066.328411416059,1.1762015049388301
130321,23939,448.8808103569399,260.3590727477688,1.724083611220292
130322,5828,1203.0628702109843,886.940480765064,1.3564189438881367
130323,618,13310.450506114377,13167.89594467655,1.010825917977842
130324,23939,15715.366004245654,14070.51845405988,1.1169002802246546
130325,598,1109.4145899571552,623.6089077758204,1.779023000030615
130326,23939,648.7577376244491,456.551744783823,1.4209949803863646
130327,598,1687.9010907828867,1199.762577523215,1.4068625929868415
130328,23218,2888.5027131889096,2262.0156245079625,1.2769596645987897
130329,17645,277.31859476240646,224.71734985878064,1.2340773640160945
130330,23218,2061.3531338345265,1634.8699180639212,1.2608667583018862
130331,23218,1690.8369176334058,1381.7402269973309,1.2237010145588474
130332,598,2231.222560327819,1937.2495931570859,1.1517475952552159
130333,23939,3203.229853792921,2685.956822344504,1.1925842690936865
130334,23939,542.9108652876046,365.86703382166723,1.4839021149750073
130335,21545,1156.1878820715492,978.5529505118462,1.1815281753192697
130336,25380,1708.884401361789,1318.259316200194,1.2963188504425285
130337,598,1971.7724260662376,1700.1948445713742,1.1597332107916896
130338,23939,17261.32530823645,15225.605762292054,1.1337036816614605
130339,5828,1594.114366924531,1228.5028704707468,1.2976073603423381
130340,23939,16553.24796533699,14710.502335681967,1.125267348973205
130341,8514,1678.3525142669255,1123.528448991751,1.4938228896411754
130342,34890,154.82067064561647,101.15251747662974,1.5305666582286122
130343,23939,25843.97617679092,23450.87219257658,1.1020475470832118
130344,23939,25090.29713829841,21248.746026528162,1.1807895443323684
130345,23939,23315.368553439304,20562.837256043003,1.133859508934614
130346,23939,16716.06100643656,14944.42144278557,1.1185485547522651
130347,23939,883.0019013475533,796.1191910946749,1.1091327922059175
130348,5828,1388.6505944946628,1085.6539169624357,1.279091405463709
130349,8514,1376.959684807097,1142.477603954075,1.2052399802337372
130350,21545,2952.6177948496784,2779.561426227992,1.0622603145189466
130351,23218,1264.3804040318887,928.8841851956751,1.3611819688431226
130352,8514,1782.934649190961,1381.1158928754298,1.2909377543103642
130353,21545,2365.939648771637,2284.9717823480664,1.0354349524353281
130354,21545,15761.320645714135,14354.069422998638,1.0980384852020253
130355,21545,1587.9033132890759,1421.0319013948213,1.1174297436464735
130356,598,493.27240520132,315.92470659997144,1.5613606498522727
130357,8514,912.8476423243918,814.1939002774366,1.121167380415573
130358,25380,707.3214844889452,524.7726504893847,1.3478627055531989
130359,23939,16212.587404626953,14492.191606362281,1.1187119136286738
130360,34890,358.77063233728205,222.9293030162238,1.60934712253226
130361,23939,16244.228238227008,14601.989910888355,1.1124667485295325
130362,21545,2216.385349977987,2145.891550740408,1.0328505880053707
130363,23939,17529.14772627696,15492.848585816408,1.1314347796779456
130364,25380,337.8340993497905,84.91398337331695,3.9785449454718456
130365,8514,85.65421218945909,190.38941916368265,0.4498895609099998
130366,21545,2059.8304095006642,2035.653608942818,1.011876677078868
130367,23939,17105.860926873804,15152.597519478913,1.1289061763096353
130368,23218,3056.017010574168,2823.9619365258404,1.0821735842281968
130369,598,654.5549563395116,270.7276904847199,2.417761386607977
130370,5828,1444.6584522109295,1069.6612037595626,1.350575721670895
130371,598,1475.9331153124253,1252.7575923784234,1.1781474119907682
130372,20482,523.1305612353826,419.0514518359426,1.2483683302932134
130373,5828,2517.308032001955,2157.3977102042168,1.1668261350679145
130374,5828,1554.578342850258,1508.2335365205356,1.0307278715182524
130375,598,299.81841321632305,141.9235567135315,2.112534523225751
130376,618,10180.320320276862,9691.541798381846,1.0504335153336102
130377,21545,5093.664147064343,4750.909053567028,1.0721451599331229
130378,23939,15523.348160191616,13130.844073976223,1.1822048965577965
130379,23939,15856.939862346951,12972.317827862249,1.222367511555186
130380,23939,25531.832110745014,23870.288458954343,1.0696071878078786
130381,21545,23211.843626534206,18169.43006637869,1.2775218342971673
130382,23939,40476.34280926732,33639.54749803561,1.2032368393668478
130383,34890,10423.901983727008,9103.455772672627,1.145048896158554
130384,23939,42653.907184654636,34132.816299189486,1.2496451160306832
130385,23939,28804.614412189192,21786.702748509837,1.3221190349310368
130386,23939,28030.819327526257,22488.385902615602,1.2464575914390557
130387,23939,29326.991948240957,22390.901375261114,1.3097727267310137
130388,23939,26503.758218500694,21360.84286359444,1.240763690260153
130390,23939,20282.0904053378,17484.89178525633,1.1599780344331403
130391,23939,30096.618980675386,25218.1245799985,1.1934519113505455
130392,23939,29481.07969433317,25503.818731042127,1.1559476643570281
130393,23939,28274.206206892937,23126.984309975014,1.2225634707893087
130394,23939,28354.827447390046,24012.58940708707,1.180831728169283
130395,23939,27553.281183270996,23325.00167975486,1.1812767073532993
130396,23939,28096.173887741046,23516.170905236828,1.1947597251678543
130397,23939,28354.827447390046,24096.346896107112,1.1767272263154094
130398,23939,28575.787159447813,23871.48374651057,1.1970679101011013
130399,23939,25830.239986180404,22010.240438294168,1.173555557405001
130400,23939,25193.414419232373,21449.68677985184,1.1745353057041885
130401,23939,24700.43948135834,20985.936101855157,1.1769996516464576
130402,23939,25830.239986180404,21995.20560080353,1.1743577420907025
130403,23939,25047.78486675468,21559.784335967306,1.1617827189935515
130404,23939,20534.221906004834,18272.83571037292,1.1237567190706035
130405,23939,28125.758631505934,22820.904365480797,1.232455917656328
