cum_population_share,cum_access_time_share
0.8239829232868681,0.34588800977392564
0.8241732490369317,0.3462172834560549
0.8242395506288642,0.3463320581154667
0.8242799706526505,0.3464020310191639
0.8242993474275482,0.34643559790995415
0.8243538772469047,0.3465301769988307
0.8244169393248874,0.3466397307566622
0.8244949445790464,0.34677526797643027
0.8245650712710564,0.3468972280229289
0.8247119665234077,0.3471527650505156
0.8247423871450115,0.3472057038682029
0.8247543594811643,0.34722654532494335
0.8248581306915004,0.34740719819426735
0.8250050259438517,0.3476629508701649
0.8250830311980107,0.34779879402344344
0.8251919155544228,0.347988469213697
0.8252438861851962,0.3480790131697273
0.8254342119352598,0.34841065550535316
0.8255430962916719,0.34860051575946716
0.8256519806480839,0.34879037601358115
0.8256824173733016,0.3488435050444149
0.8257604226274606,0.34897988989974055
0.825869098236469,0.34917000982895957
0.8260461102032534,0.3494799670679167
0.826126646430589,0.3496210521437482
0.8273392471441751,0.35174559691006047
0.8273512194803279,0.3517665815004848
0.8273631918164808,0.35178758823382666
0.8273703840604929,0.35180021870844286
0.8275436731463197,0.35210462648416424
0.8276165073665546,0.3522328171587358
0.8277634026189059,0.35249140144187824
0.8278414078730649,0.35262898104894813
0.8279236667639235,0.3527740978839722
0.828308549471767,0.3534535832669178
0.8284988752218306,0.3537899914273414
0.8288837579296741,0.3544707137482811
0.8289642941570098,0.3546132656943113
0.8291546199070734,0.3549503440094776
0.829164997028107,0.3549687375706819
0.8299875859366933,0.356430057898073
0.8301645979034776,0.356745016906303
0.8305494806113212,0.35742997260377785
0.8307398063613847,0.3577687186723285
0.8309301321114483,0.3581075152113146
0.8309821027422217,0.3582000324924794
0.8317874650155782,0.3596382878509381
0.831798707464378,0.3596584044967185
0.8318110648383495,0.35968051885271984
0.8320013905884132,0.3600213010060204
0.8320715172804232,0.36014688342102
0.832144351500658,0.36027761940470904
0.8322169226291272,0.3604079790613766
0.8322425368587213,0.36045399870246114
0.8323153710789561,0.360584902642329
0.8323876746298009,0.3607149017083063
0.8324578013218109,0.36084098720662605
0.8325208633997936,0.3609544041689422
0.83256844345025,0.36104009598687764
0.8326160235007065,0.36112581085095113
0.832629339029406,0.36114980484377823
0.8326349942183892,0.36115999710609636
0.832707828438624,0.36129131000073034
0.8328811175244508,0.36160374369076387
0.8329539517446857,0.3617351639738139
0.8330170138226685,0.3618489698264147
0.8330316578908187,0.3618753987527204
0.8330686987236253,0.3619424821970555
0.8332457106904096,0.3622630748634617
0.8334227226571941,0.3625836675298679
0.8334379508128169,0.3626112517311079
0.8335184870401525,0.36275713928128683
0.8335990232674881,0.36290309286920425
0.8336795594948239,0.3630490464571216
0.8336919168687954,0.36307144210637665
0.8337071450244183,0.3630990814142385
0.8337475650482046,0.36317254327981224
0.8339378907982682,0.3635188787122342
0.8340041923902007,0.3636395679154586
0.8340847286175364,0.3637863588708
0.834166987508395,0.36393630691921725
0.8343573132584586,0.3642832962921216
0.8344203753364413,0.36439844872144667
0.8344448331743228,0.3644431574012904
0.8344924132247792,0.3645301339174083
0.8345746721156379,0.364680709673151
0.8346713502335074,0.3648577020079477
0.8348446393193343,0.36517497401331084
0.834907701397317,0.3652904376645363
0.8349805356175518,0.36542381815909214
0.8351274308699032,0.3656931734014068
0.8352096897607618,0.36584409343617746
0.8352919486516205,0.36599518664854813
0.8353742075424792,0.3661465177023232
0.8353986653803606,0.3661915137510624
0.8355756773471449,0.36651723989597623
0.8356458040391549,0.3666463330327623
0.8357280629300136,0.3667979443912608
0.8358085991573493,0.3669463872203651
0.8358908580482078,0.3670980074567485
0.8359731169390665,0.3672496276931318
0.8360553758299252,0.3674012479295152
0.8361255025219352,0.36753051411259224
0.8363158282719988,0.3678814942363277
0.8367007109798423,0.36859133206488087
0.836891036729906,0.36894240359453995
0.8369233204112941,0.3690019866106368
0.8369637404350804,0.369076596540878
0.837045999325939,0.3692286056514105
0.8371090614039217,0.3693452042382436
0.8374939441117653,0.3700576388871885
0.8378788268196087,0.3707710417131614
0.8379593630469444,0.3709204361620611
0.8380680386559527,0.3711220630613112
0.8382583644060163,0.3714752969569296
0.838295405238823,0.3715441457823028
0.8383276889202111,0.3716041788321793
0.8383348811642233,0.37161755730061824
0.8385118931310076,0.3719472240029848
0.8387022188810712,0.37230170933184353
0.8387988969989408,0.37248185237268255
0.8389892227490043,0.3728365049253956
0.839179548499068,0.37319119326690153
0.8392600847264037,0.3733413917638546
0.8393567628442732,0.3735217183904742
0.8394534409621427,0.373702169495737
0.8395165030401255,0.3738199749668034
0.8396077807035579,0.3739905042662118
0.8397810697893848,0.3743146839147672
0.8398055276272662,0.37436046912563636
0.839834619977924,0.3744150641384578
0.8400249457279876,0.3747726882682874
0.8401054819553233,0.374924023261479
0.8401877408461819,0.37507859574630126
0.8402605750664167,0.3752155410546963
0.8403411112937524,0.3753670714398707
0.840531437043816,0.37572519783878133
0.8407217627938796,0.3760834503639588
0.8408040216847382,0.3762386171806486
0.840867083762721,0.3763576296942739
0.84094508901688,0.37650499118401315
0.8410256252442156,0.3766572135963901
0.8411061614715513,0.3768094520827964
0.8411974391349838,0.376982054811346
0.8416500144062539,0.37783827454763746
0.8418403401563175,0.37819853733978387
0.8418507172773512,0.37821819571990656
0.8419137793553338,0.3783377560609286
0.841986350483803,0.3784753572846743
0.8419983228199558,0.3784980587957154
0.8420805817108145,0.3786541987840767
0.8421176225436211,0.37872457347814176
0.8421981587709567,0.3788776176038758
0.8423884845210203,0.37923965572479823
0.842470743411879,0.37939613502078495
0.8424872320066898,0.37942750265823827
0.8425348120571462,0.37951804805464234
0.8425439404269425,0.3795354236322201
0.8426140671189525,0.3796693384652077
0.8428043928690161,0.38003382187940593
0.842848624996501,0.38011861889008075
0.8430389507465647,0.38048349902107786
0.8432292764966283,0.3808489048868555
0.8432955780885608,0.3809762658329686
0.8434859038386244,0.38134190419058744
0.8435103616765058,0.3813889024286536
0.8435348195143872,0.38143590066671973
0.8435752395381735,0.38151359486169406
0.843584642922194,0.3815316892001301
0.8436477050001768,0.38165313623924396
0.8437946002525282,0.381936044989694
0.8438726055066871,0.3820863063200267
0.8438878195547972,0.3821156138268383
0.8439122773926786,0.3821627344322321
0.8439753394706614,0.3822842948266471
0.844055875697997,0.38243958280271556
0.8440630679420091,0.382453459133423
0.8440953516233974,0.3825157855427802
0.8441198094612788,0.38256303836587285
0.8441310519100785,0.3825847643485523
0.8441633355914668,0.382647180044715
0.8442455944823255,0.38280624994016177
0.8443178980331703,0.38294613745156897
0.8444949099999546,0.3832886711633949
0.8445579720779374,0.3834107134772316
0.8446280987699474,0.3835464885554038
0.844710357660806,0.3837057936419767
0.8447394500114638,0.3837621665701688
0.8448025120894466,0.38388463240505616
0.844826969927328,0.3839321662970322
0.8448932715192605,0.38406116780648486
0.8449899496371301,0.3842495404584793
0.8450419202679035,0.38435086544554126
0.8451505958769119,0.38456276663000166
0.8452311321042475,0.3847199180652134
0.8452555899421289,0.3847676623673783
0.8452659670631626,0.38478798365536243
0.8453465032904982,0.3849457411657694
0.8457313859983417,0.3856998464959817
0.8457684268311483,0.3857726024909328
0.8458229566505048,0.38587972246597696
0.8458474144883862,0.3859277958792976
0.8459296733792449,0.3860895198043622
0.8460119322701035,0.38625137346372135
0.8463206003428188,0.3868590965157024
0.8463934345630536,0.38700257115935066
0.8464756934539122,0.3871648006362269
0.8465579523447708,0.3873270848638738
0.8466021844722559,0.3874143949175314
0.8469870671800993,0.3881741261582498
0.847024108012906,0.38824729885770515
0.8470683401403909,0.3883347347585484
0.84714091126886,0.38847858427263227
0.847156139424483,0.38850877265291645
0.8472106692438394,0.3886169447858711
0.8472737313218222,0.3887420648840924
0.847288959477445,0.3887722807218332
0.8474792852275086,0.3891503611451047
0.8475209025577711,0.38923305797558766
0.8479057852656146,0.3899984092234217
0.8483670584209552,0.3909156652545131
0.8488283315762957,0.3918329212856045
0.8492896047316362,0.39275017731669587
0.8497508778869767,0.3936674333477873
0.8501357605948202,0.3944327845956213
0.8505970337501607,0.3953500406267127
0.8506711360984557,0.39549743834290363
0.8507452384467507,0.39564483605909456
0.8508193407950457,0.39579223377528544
0.8508934431433407,0.3959396314914764
0.8509662773635756,0.39608456831082606
0.8510325789555081,0.39621659652298646
0.85104976661645,0.3962508361122114
0.8511042964358065,0.3963594823377511
0.8511114886798186,0.3963738148741898
0.851220164288827,0.39659053712409553
0.8516050469966704,0.39735969290682743
0.8519899297045139,0.39812884868955933
0.8523748124123574,0.3988980044722912
0.8527596951202009,0.3996671602550231
0.8529500208702645,0.4000476218184631
0.8529736042789783,0.4000947803965121
0.8530399058709109,0.4002273813707976
0.8532302316209744,0.40060824164333725
0.8532419586536784,0.40063171612492254
0.8532785116337611,0.4007049126329288
0.8536633943416047,0.40147576433674753
0.8537038143653909,0.40155672802863696
0.8537818196195498,0.4017130408623446
0.8538598248737088,0.40186935369605226
0.853867017117721,0.4018837810078424
0.8539475533450566,0.4020453630040743
0.8540944485974079,0.40234038993670823
0.8542847743474715,0.4027230288002404
0.8543653105748071,0.4028851820866667
0.8547501932826507,0.4036602840342367
0.854858868891659,0.4038792511275121
0.8548844831212531,0.4039308974358721
0.8549546098132631,0.40407233190070013
0.8551449355633267,0.4044562887413518
0.8552254717906623,0.40461878696619263
0.8556103544985059,0.40539564347096135
0.8558883840610265,0.40595746637744956
0.8560787098110901,0.40634374818829483
0.8561592460384259,0.4065072270697529
0.8563061412907772,0.40680552726458413
0.856378444841622,0.40695237300444664
0.8564415069196046,0.4070804942570501
0.8565220431469404,0.40724437037324274
0.8567123688970039,0.40763230998402367
0.8567275970526268,0.40766338164800836
0.8568188747160593,0.4078500451267673
0.8568917089362941,0.4079990013163481
0.8569070684661707,0.4080304212057943
0.8569796395946399,0.4081791068060731
0.8570427016726225,0.4083086654691235
0.8571057637506053,0.40843825375455295
0.8575480850254555,0.409349474526536
0.8577384107755192,0.40974191501932333
0.8577555984364611,0.4097773710343516
0.8579459241865247,0.41017032699513345
0.858054599795533,0.4103947337976713
0.8580752853871294,0.4104374550785066
0.8580946621620271,0.4104775318269578
0.8581070736937743,0.410503207288642
0.8581105058438363,0.4105103097746922
0.8581830769723054,0.41066052019298177
0.8582636131996411,0.41082763021720964
0.8583006540324477,0.41090456197847286
0.8583811902597833,0.4110718357386556
0.8583932150980551,0.41109682665617125
0.8584754739889138,0.41126802575755145
0.8585841495979222,0.4114942078390049
0.8586808277157917,0.41169547898336173
0.8587748615559966,0.411891344532495
0.8588553977833323,0.41205910894176945
0.8592402804911757,0.41286112605344977
0.8592878605416322,0.41296029825352687
0.859360694761867,0.41311243265166764
0.8593730750631153,0.4131383056851132
0.8597579577709589,0.41394333033421166
0.8599791599262927,0.4144068126041552
0.8601694856763563,0.4148061253997062
0.860251744567215,0.4149789669915151
0.8603245787874498,0.41513207292272064
0.8604301574331618,0.4153540470743657
0.8604373496771738,0.415369205367804
0.8604497299784222,0.4153953159762597
0.8604867708112287,0.4154734561698858
0.8606770965612923,0.4158753764517705
0.8607826752070042,0.41609867640091946
0.860845737284987,0.4162321770666067
0.8609087993629697,0.416365677732294
0.8609910582538284,0.4165401421728701
0.861073317144687,0.41671465871356966
0.8610879612128373,0.4167457591139842
0.8611003415140857,0.4167720604917906
0.8611407615378719,0.4168579386789927
0.8611479537818839,0.4168732220147111
0.8611999244126574,0.4169836910831444
0.8612779296668164,0.41714961528893985
0.86146825541688,0.41755447927186434
0.8615722353698709,0.41777662579035646
0.861676215322862,0.4179987723088486
0.8616955920977597,0.41804020517435564
0.8617109516276362,0.41807309687813715
0.8617837858478711,0.4182290970844655
0.8618924614568795,0.41846197658202516
0.8622773441647229,0.4192876076401455
0.8628247689028776,0.42046191569970043
0.8632096516107212,0.42128754675782076
0.8632643940845366,0.42140497756377626
0.8633384964328316,0.4215639382003162
0.8637233791406751,0.4223895692584365
0.8637974814889701,0.42254852989497643
0.8638417136164551,0.4226434937159504
0.8638936842472286,0.42275523189409264
0.8640023598562369,0.42298911098486897
0.8640846187470955,0.4231661680691131
0.8641668776379542,0.42334335142277263
0.864182105793577,0.42337615683311464
0.8642907814025853,0.42361034698366123
0.8643994570115937,0.42384453713420783
0.8644360099916765,0.4239233604875651
0.8644550626024268,0.4239645543128207
0.8644690036527529,0.42399470311357895
0.8646593294028164,0.4244065028741083
0.8647321636230513,0.4245641231980721
0.8647473917786742,0.4245970960744175
0.8647844326114807,0.4246773172397566
0.864799076679631,0.4247090525160396
0.864824166223582,0.42476343898252755
0.864868398351067,0.4248594750407629
0.8648755905950791,0.42487509331518564
0.8649231706455356,0.4249786807040539
0.8652460074594184,0.42568167259478545
0.8653183110102631,0.42583917704275165
0.865391145230498,0.4259979909477749
0.8654035567622451,0.4260251465638739
0.8654858156531038,0.426205187793654
0.8655488777310866,0.42634322387113593
0.8655797445383581,0.42641122576358625
0.8655969321993001,0.4264490959067838
0.8656514620186565,0.42656934798110485
0.8656608654026771,0.42659008632974615
0.865705097530162,0.42668764309676965
0.8658017756480315,0.42690093280880775
0.8658840345388902,0.42708244778496895
0.865947096616873,0.4272216549781252
0.8659946766673293,0.42732670615745305
0.8660726819214883,0.4274993046068314
0.8661049656028766,0.42757075475634926
0.8661872244937353,0.42775323986905317
0.866223777473818,0.4278343949695131
0.866248867017769,0.4278901045845035
0.8666337497256125,0.4287468302805901
0.8667160086164711,0.428930040649845
0.8671008913243147,0.42978792743148386
0.8671374443043973,0.42986949785546835
0.8671778643281836,0.42995979467005824
0.8672601232190422,0.43014368993356666
0.8674122637001437,0.43048437108647336
0.8674526837239299,0.43057501912123675
0.8678375664317733,0.431439090232983
0.868027892181837,0.43186638759651885
0.8680472689567347,0.4319099274853603
0.8680544612007468,0.4319261051550593
0.868063717506471,0.4319470301289409
0.8680960011878592,0.43202001831129494
0.8681661278798692,0.4321786169389377
0.8681912174238203,0.4322354447281261
0.8684954236398575,0.43292529652947237
0.8685144762506078,0.4329685189907019
0.8685924815047669,0.4331454952969089
0.8689773642126103,0.43401920540999295
0.869098488339124,0.43429468496795215
0.8701852444292069,0.43676695145499
0.8702892243821979,0.43700386880644715
0.8703932043351889,0.437241074549762
0.8705835300852525,0.43767620758044884
0.8706205709180591,0.4377608957166093
0.8706609909418453,0.43785339765322956
0.8707074659720212,0.43795988036318056
0.8707151542510755,0.4379775170717421
0.8709054800011391,0.43841503947766247
0.8709459000249252,0.4385079919149036
0.8710187342451601,0.4386756847926528
0.8710663142956165,0.43878563375788415
0.8711485731864752,0.43897579385029484
0.8711856140192817,0.43906146500132426
0.8711979943205301,0.4390901018262486
0.8712759995746892,0.43927068998290464
0.8713164195984753,0.43936434242088795
0.8715067453485389,0.4398054593588121
0.8715890042393976,0.4399967954411556
0.8716695404667332,0.4401843690339742
0.8717065812995398,0.4402708421585912
0.8717436221323465,0.4403574007568766
0.87186474625886,0.44064064610542286
0.871879974414483,0.44067625783766695
0.8719095988489225,0.44074559331786795
0.8719500188727087,0.4408402428813384
0.8719791112233665,0.44090838620281525
0.8720830911763575,0.44115242784985653
0.8721127156107971,0.4412219792165302
0.8721855498310319,0.44139303555724235
0.8722942254400402,0.4416483156089382
0.8723747616673759,0.44183753626277644
0.8724787416203669,0.44208203315849626
0.8725083660548065,0.4421517040941833
0.8725207775865537,0.4421809016131328
0.8726247575395447,0.4424256145291914
0.8726613105196274,0.44251173614511663
0.8726765386752503,0.4425476372801631
0.8727493728954852,0.4427194352139813
0.8728533528484761,0.44296491291445933
0.8729744769749898,0.4432512503490324
0.8730264476057631,0.4433741332297607
0.8731351232147715,0.4436315736718146
0.8732833249206015,0.443982959882949
0.8733613301747605,0.44416859395837177
0.8737268599755883,0.44503898302032213
0.873799163526433,0.44521132421333687
0.8738456385566089,0.4453221410704287
0.8739543141656172,0.4455815156067957
0.8740754382921309,0.4458707826702794
0.8741576971829895,0.4460673884003446
0.8742616771359805,0.4463160211723952
0.8742872913655746,0.4463772888520071
0.874395966974583,0.4466374754628892
0.8744189192746924,0.4466924693422959
0.8744312995759407,0.4467221872214453
0.8744436798771891,0.4467519177060998
0.874591881583019,0.4471080254015399
0.8746083701778299,0.4471476952447485
0.8747123501308209,0.44739801410506996
0.8747277096606975,0.44743506973477654
0.8748759113665274,0.44779388904414563
0.8749234914169839,0.44790911908040837
0.8749710714674404,0.44802434911667116
0.8749904482423381,0.44807128723948536
0.8750016906911378,0.4480985569160278
0.8750267802350888,0.448159487585655
0.8750432688298997,0.4481995447160237
0.8750803096627062,0.4482897379509402
0.8751625685535649,0.4484901736627189
0.8752029885773511,0.4485886686846459
0.875219477172162,0.4486289290811797
0.875297482426321,0.44881942849775674
0.8753265747769787,0.448890490529557
0.8753516643209297,0.448951781351109
0.8754322005482654,0.44914933044314426
0.8755804022540954,0.44951308317121397
0.8755956304097182,0.4495505529711794
0.8756996103627093,0.4498072377271664
0.8757113373954132,0.449836200147505
0.8757893426495721,0.45002951557654475
0.8759104667760857,0.4503304417182863
0.8759228783078329,0.45036131485532815
0.8760315539168413,0.45063189484429106
0.8761964398649499,0.45104262657860206
0.8763446415707798,0.45141208630547275
0.8763570218720282,0.4514429841714746
0.8763826361016223,0.4515069554047456
0.8767675188094658,0.4524693644589628
0.8768480550368014,0.45267083505040595
0.8769238247233437,0.4528604570540631
0.8769477378013952,0.45292032903012575
0.8770517177543862,0.4531811035374027
0.8770768072983373,0.45324404164088383
0.8771854829073455,0.4535167787427146
0.877233062957802,0.4536362912129059
0.8772806430082584,0.45375580368309715
0.8773351728276149,0.4538929419728364
0.8787294237328913,0.4574004554065506
0.8787447832627678,0.4574391013285048
0.8788534588717762,0.45771311983703156
0.8788688184016528,0.45775188013600715
0.8789510772925114,0.45795947903275624
0.8789701299032617,0.4580076242949441
0.8790143620307468,0.45811939871021923
0.8790260890634507,0.4581490482418733
0.8790631298962572,0.4582427343007994
0.8791842540227709,0.4585492564972823
0.8792387838421273,0.4586873402766413
0.8793869855479574,0.459062717329723
0.879396421100295,0.45908663772326413
0.8796653435166883,0.4597689528197373
0.8797693234696793,0.46003333795410595
0.8812513405279795,0.4638022141583417
0.8812678291227903,0.4638441629083358
0.8812872058976882,0.46389350629698395
0.8813347859481445,0.46401473173891883
0.8814434615571529,0.4642916235414175
0.8815521371661612,0.4645685153439162
0.8815772267101123,0.4646324864909713
0.8816859023191206,0.46491025659913654
0.8816962794401543,0.464936798429712
0.8817270839968664,0.465015734742733
0.8821119667047099,0.46600462592389175
0.8822330908312235,0.4663158764411126
0.8822696438113062,0.46640983811428766
0.8823066846441129,0.46650542397626654
0.8823795188643477,0.46669349142667343
0.8827644015721912,0.467687398906797
0.8827761286048951,0.46771772613168994
0.8829243303107251,0.46810105332519614
0.8829367418424723,0.4681331857268799
0.8830407217954633,0.46840248231216464
0.8834256045033068,0.46940168835495594
0.8835295844562978,0.4696719351450177
0.8836382600653061,0.469954680413526
0.8836927898846625,0.47009662422802956
0.884077672592506,0.4711005723694395
0.8841816525454971,0.4713718444819742
0.8842361823648535,0.47151411816209077
0.8843063090568635,0.4716973849539881
0.8843165963402314,0.47172427924133836
0.8843237885842435,0.4717430885159885
0.8844449127107571,0.47206031209923516
0.8844582282394565,0.47209518713138815
0.8844947812195393,0.47219095679449885
0.8845183646282531,0.4722527791705542
0.884533592783876,0.47229276733150827
0.884681794489706,0.4726820067738823
0.8847546287099408,0.47287333059991693
0.8847698568655636,0.472913361388653
0.8849180585713936,0.47330295928360033
0.8849985947987293,0.47351487000133025
0.8851072704077376,0.4738010850762754
0.8851443112405443,0.4738989302307241
0.8852171454607791,0.47409134715175555
0.8853138235786486,0.47434702719782196
0.8853503765587314,0.4744439589005376
0.8853652492757701,0.47448341232324337
0.8854117243059461,0.4746067438146624
0.8857966070137895,0.4756284220116827
0.885893285131659,0.47588514641961954
0.8859661193518938,0.4760788398298202
0.88597524772169,0.47610314885651017
0.8863601304295335,0.47712843217917805
0.8864381356836926,0.47733682731666816
0.8865592598102061,0.4776604221261088
0.8869441425180496,0.47868895603292505
0.8872605224762308,0.479534670588396
0.8872975633090374,0.4796336976175811
0.8874062389180457,0.4799247616275976
0.8875544406238757,0.48032187736932075
0.8875800548534698,0.4803905403542135
0.8875952830090926,0.4804313753217481
0.8876417580392686,0.480556090015003
0.88766567111732,0.4806204017116573
0.8877202009366765,0.4807672625788266
0.8877606209604626,0.4808762131137516
0.8877697493302589,0.48090083345892753
0.8881546320381023,0.4819394130963298
0.8885395147459458,0.4829779927337321
0.8886877164517758,0.4833782228244471
0.8887786824903715,0.48362405849176804
0.8888515167106064,0.4838209011894888
0.8888648322393057,0.4838569095438767
0.8889735078483141,0.4841508194130675
0.889077487801305,0.48443228702771834
0.8892256895071351,0.48483346259546667
0.889272164537311,0.4849593342803352
0.8893197445877674,0.4850883257991572
0.8893925788080023,0.485285952575926
0.8894164918860537,0.4853508436617946
0.889428872187302,0.48538443959925776
0.889471482267266,0.48550016501755705
0.8895031202630842,0.48558621246983724
0.8896071002160751,0.48586919207842505
0.8896342106503444,0.4859429850439798
0.8896532632610947,0.4859948482600627
0.8897442292996904,0.48624251020323916
0.8901291120075339,0.4872912607933999
0.8905139947153774,0.48834001138356065
0.8905510355481839,0.4884410404684779
0.8906238697684188,0.48863972511525333
0.8906609106012254,0.48874078682674216
0.8907648905542164,0.4890245178498101
0.890801931387023,0.48912580888038193
0.8911035700490582,0.4899509656564379
0.8912276853665305,0.49029053720588317
0.8913758870723605,0.49069662708553946
0.8913851433780847,0.490721993387115
0.8914631486322436,0.4909357977654554
0.8914867320409575,0.49100047498938904
0.8915057846517078,0.4910527712794563
0.8916097646046988,0.49133855105716495
0.8916539967321838,0.4914601229764801
0.8916692248878066,0.49150199738823735
0.8916764171318188,0.4915217878253601
0.8944053982896902,0.4990331739904814
0.8948314990893309,0.5002075729349379
0.894874109169295,0.5003250128293836
0.8948980222473464,0.5003909428075243
0.89501914637386,0.5007250507629535
0.8950420986739694,0.5007883817595712
0.8950573268295923,0.5008304195795542
0.8950697383613395,0.5008647023770298
0.895085097891216,0.5009071419182654
0.8951579321114509,0.5011085167890387
0.8951703124126993,0.5011427478566596
0.895242615963544,0.5013428185088825
0.895346595916535,0.5016305793252522
